Date,Lat,Long,confirmed,cured,dead
2020/3/13,31.7917,-7.0926,7,1,1
2020/3/14,31.7917,-7.0926,17,1,1
2020/3/15,31.7917,-7.0926,28,1,1
2020/3/16,31.7917,-7.0926,29,1,1
2020/3/17,31.7917,-7.0926,38,1,2
2020/3/18,31.7917,-7.0926,49,1,2
2020/3/19,31.7917,-7.0926,63,1,2
2020/3/20,31.7917,-7.0926,77,1,3
2020/3/21,31.7917,-7.0926,96,3,3
2020/3/22,31.7917,-7.0926,115,3,4
2020/3/23,31.7917,-7.0926,143,3,4
2020/3/24,31.7917,-7.0926,170,6,5
2020/3/25,31.7917,-7.0926,225,7,6
2020/3/26,31.7917,-7.0926,275,8,11
2020/3/27,31.7917,-7.0926,345,11,23
2020/3/28,31.7917,-7.0926,402,11,25
2020/3/29,31.7917,-7.0926,479,13,26
2020/3/30,31.7917,-7.0926,556,15,33
2020/3/31,31.7917,-7.0926,617,24,36
2020/4/1,31.7917,-7.0926,654,29,39
2020/4/2,31.7917,-7.0926,708,31,44
2020/4/3,31.7917,-7.0926,791,57,48
2020/4/4,31.7917,-7.0926,919,66,59
2020/4/5,31.7917,-7.0926,1021,76,70
2020/4/6,31.7917,-7.0926,1120,81,80
2020/4/7,31.7917,-7.0926,1184,93,90
2020/4/8,31.7917,-7.0926,1275,97,93
2020/4/9,31.7917,-7.0926,1374,109,97
2020/4/10,31.7917,-7.0926,1448,122,107
2020/4/11,31.7917,-7.0926,1545,146,111
2020/4/12,31.7917,-7.0926,1661,177,118
2020/4/13,31.7917,-7.0926,1763,203,126
2020/4/14,31.7917,-7.0926,1888,217,126
2020/4/15,31.7917,-7.0926,2024,229,127
2020/4/16,31.7917,-7.0926,2283,249,130
2020/4/17,31.7917,-7.0926,2564,281,135
2020/4/18,31.7917,-7.0926,2685,314,137
2020/1/22,-18.665695,35.529562,0,0,0
2020/1/23,-18.665695,35.529562,0,0,0
2020/1/24,-18.665695,35.529562,0,0,0
2020/1/25,-18.665695,35.529562,0,0,0
2020/1/26,-18.665695,35.529562,0,0,0
2020/1/27,-18.665695,35.529562,0,0,0
2020/1/28,-18.665695,35.529562,0,0,0
2020/1/29,-18.665695,35.529562,0,0,0
2020/1/30,-18.665695,35.529562,0,0,0
2020/1/31,-18.665695,35.529562,0,0,0
2020/2/1,-18.665695,35.529562,0,0,0
2020/2/2,-18.665695,35.529562,0,0,0
2020/2/3,-18.665695,35.529562,0,0,0
2020/2/4,-18.665695,35.529562,0,0,0
2020/2/5,-18.665695,35.529562,0,0,0
2020/2/6,-18.665695,35.529562,0,0,0
2020/2/7,-18.665695,35.529562,0,0,0
2020/2/8,-18.665695,35.529562,0,0,0
2020/2/9,-18.665695,35.529562,0,0,0
2020/2/10,-18.665695,35.529562,0,0,0
2020/2/11,-18.665695,35.529562,0,0,0
2020/2/12,-18.665695,35.529562,0,0,0
2020/2/13,-18.665695,35.529562,0,0,0
2020/2/14,-18.665695,35.529562,0,0,0
2020/2/15,-18.665695,35.529562,0,0,0
2020/2/16,-18.665695,35.529562,0,0,0
2020/2/17,-18.665695,35.529562,0,0,0
2020/2/18,-18.665695,35.529562,0,0,0
2020/2/19,-18.665695,35.529562,0,0,0
2020/2/20,-18.665695,35.529562,0,0,0
2020/2/21,-18.665695,35.529562,0,0,0
2020/2/22,-18.665695,35.529562,0,0,0
2020/2/23,-18.665695,35.529562,0,0,0
2020/2/24,-18.665695,35.529562,0,0,0
2020/2/25,-18.665695,35.529562,0,0,0
2020/2/26,-18.665695,35.529562,0,0,0
2020/2/27,-18.665695,35.529562,0,0,0
2020/2/28,-18.665695,35.529562,0,0,0
2020/2/29,-18.665695,35.529562,0,0,0
2020/3/1,-18.665695,35.529562,0,0,0
2020/3/2,-18.665695,35.529562,0,0,0
2020/3/3,-18.665695,35.529562,0,0,0
2020/3/4,-18.665695,35.529562,0,0,0
2020/3/5,-18.665695,35.529562,0,0,0
2020/3/6,-18.665695,35.529562,0,0,0
2020/3/7,-18.665695,35.529562,0,0,0
2020/3/8,-18.665695,35.529562,0,0,0
2020/3/9,-18.665695,35.529562,0,0,0
2020/3/10,-18.665695,35.529562,0,0,0
2020/3/11,-18.665695,35.529562,0,0,0
2020/3/12,-18.665695,35.529562,0,0,0
2020/3/13,-18.665695,35.529562,0,0,0
2020/3/14,-18.665695,35.529562,0,0,0
2020/3/15,-18.665695,35.529562,0,0,0
2020/3/16,-18.665695,35.529562,0,0,0
2020/3/17,-18.665695,35.529562,0,0,0
2020/3/18,-18.665695,35.529562,0,0,0
2020/3/19,-18.665695,35.529562,0,0,0
2020/3/20,-18.665695,35.529562,0,0,0
2020/3/21,-18.665695,35.529562,0,0,0
2020/3/22,-18.665695,35.529562,1,0,0
2020/3/23,-18.665695,35.529562,1,0,0
2020/3/24,-18.665695,35.529562,3,0,0
2020/3/25,-18.665695,35.529562,5,0,0
2020/3/26,-18.665695,35.529562,7,0,0
2020/3/27,-18.665695,35.529562,7,0,0
2020/3/28,-18.665695,35.529562,8,0,0
2020/3/29,-18.665695,35.529562,8,0,0
2020/3/30,-18.665695,35.529562,8,0,0
2020/3/31,-18.665695,35.529562,8,0,0
2020/4/1,-18.665695,35.529562,10,0,0
2020/4/2,-18.665695,35.529562,10,0,0
2020/4/3,-18.665695,35.529562,10,0,0
2020/4/4,-18.665695,35.529562,10,1,0
2020/4/5,-18.665695,35.529562,10,1,0
2020/4/6,-18.665695,35.529562,10,1,0
2020/4/7,-18.665695,35.529562,10,1,0
2020/4/8,-18.665695,35.529562,17,1,0
2020/4/9,-18.665695,35.529562,17,1,0
2020/4/10,-18.665695,35.529562,20,2,0
2020/4/11,-18.665695,35.529562,20,2,0
2020/4/12,-18.665695,35.529562,21,2,0
2020/4/13,-18.665695,35.529562,21,2,0
2020/4/14,-18.665695,35.529562,28,2,0
2020/4/15,-18.665695,35.529562,29,2,0
2020/4/16,-18.665695,35.529562,31,2,0
2020/4/17,-18.665695,35.529562,34,2,0
2020/4/18,-18.665695,35.529562,35,4,0
2020/1/22,-22.9576,18.4904,0,0,0
2020/1/23,-22.9576,18.4904,0,0,0
2020/1/24,-22.9576,18.4904,0,0,0
2020/1/25,-22.9576,18.4904,0,0,0
2020/1/26,-22.9576,18.4904,0,0,0
2020/1/27,-22.9576,18.4904,0,0,0
2020/1/28,-22.9576,18.4904,0,0,0
2020/1/29,-22.9576,18.4904,0,0,0
2020/1/30,-22.9576,18.4904,0,0,0
2020/1/31,-22.9576,18.4904,0,0,0
2020/2/1,-22.9576,18.4904,0,0,0
2020/2/2,-22.9576,18.4904,0,0,0
2020/2/3,-22.9576,18.4904,0,0,0
2020/2/4,-22.9576,18.4904,0,0,0
2020/2/5,-22.9576,18.4904,0,0,0
2020/2/6,-22.9576,18.4904,0,0,0
2020/2/7,-22.9576,18.4904,0,0,0
2020/2/8,-22.9576,18.4904,0,0,0
2020/2/9,-22.9576,18.4904,0,0,0
2020/2/10,-22.9576,18.4904,0,0,0
2020/2/11,-22.9576,18.4904,0,0,0
2020/2/12,-22.9576,18.4904,0,0,0
2020/2/13,-22.9576,18.4904,0,0,0
2020/2/14,-22.9576,18.4904,0,0,0
2020/2/15,-22.9576,18.4904,0,0,0
2020/2/16,-22.9576,18.4904,0,0,0
2020/2/17,-22.9576,18.4904,0,0,0
2020/2/18,-22.9576,18.4904,0,0,0
2020/2/19,-22.9576,18.4904,0,0,0
2020/2/20,-22.9576,18.4904,0,0,0
2020/2/21,-22.9576,18.4904,0,0,0
2020/2/22,-22.9576,18.4904,0,0,0
2020/2/23,-22.9576,18.4904,0,0,0
2020/2/24,-22.9576,18.4904,0,0,0
2020/2/25,-22.9576,18.4904,0,0,0
2020/2/26,-22.9576,18.4904,0,0,0
2020/2/27,-22.9576,18.4904,0,0,0
2020/2/28,-22.9576,18.4904,0,0,0
2020/2/29,-22.9576,18.4904,0,0,0
2020/3/1,-22.9576,18.4904,0,0,0
2020/3/2,-22.9576,18.4904,0,0,0
2020/3/3,-22.9576,18.4904,0,0,0
2020/3/4,-22.9576,18.4904,0,0,0
2020/3/5,-22.9576,18.4904,0,0,0
2020/3/6,-22.9576,18.4904,0,0,0
2020/3/7,-22.9576,18.4904,0,0,0
2020/3/8,-22.9576,18.4904,0,0,0
2020/3/9,-22.9576,18.4904,0,0,0
2020/3/10,-22.9576,18.4904,0,0,0
2020/3/11,-22.9576,18.4904,0,0,0
2020/3/12,-22.9576,18.4904,0,0,0
2020/3/13,-22.9576,18.4904,0,0,0
2020/3/14,-22.9576,18.4904,2,0,0
2020/3/15,-22.9576,18.4904,2,0,0
2020/3/16,-22.9576,18.4904,2,0,0
2020/3/17,-22.9576,18.4904,2,0,0
2020/3/18,-22.9576,18.4904,2,0,0
2020/3/19,-22.9576,18.4904,3,0,0
2020/3/20,-22.9576,18.4904,3,0,0
2020/3/21,-22.9576,18.4904,3,0,0
2020/3/22,-22.9576,18.4904,3,0,0
2020/3/23,-22.9576,18.4904,4,0,0
2020/3/24,-22.9576,18.4904,7,2,0
2020/3/25,-22.9576,18.4904,7,2,0
2020/3/26,-22.9576,18.4904,8,2,0
2020/3/27,-22.9576,18.4904,8,2,0
2020/3/28,-22.9576,18.4904,8,2,0
2020/3/29,-22.9576,18.4904,11,2,0
2020/3/30,-22.9576,18.4904,11,2,0
2020/3/31,-22.9576,18.4904,11,2,0
2020/4/1,-22.9576,18.4904,14,2,0
2020/4/2,-22.9576,18.4904,14,3,0
2020/4/3,-22.9576,18.4904,14,3,0
2020/4/4,-22.9576,18.4904,14,3,0
2020/4/5,-22.9576,18.4904,16,3,0
2020/4/6,-22.9576,18.4904,16,3,0
2020/4/7,-22.9576,18.4904,16,3,0
2020/4/8,-22.9576,18.4904,16,3,0
2020/4/9,-22.9576,18.4904,16,3,0
2020/4/10,-22.9576,18.4904,16,3,0
2020/4/11,-22.9576,18.4904,16,3,0
2020/4/12,-22.9576,18.4904,16,3,0
2020/4/13,-22.9576,18.4904,16,3,0
2020/4/14,-22.9576,18.4904,16,3,0
2020/4/15,-22.9576,18.4904,16,3,0
2020/4/16,-22.9576,18.4904,16,4,0
2020/4/17,-22.9576,18.4904,16,4,0
2020/4/18,-22.9576,18.4904,16,6,0
2020/1/22,28.1667,84.25,0,0,0
2020/1/23,28.1667,84.25,0,0,0
2020/1/24,28.1667,84.25,0,0,0
2020/1/25,28.1667,84.25,1,0,0
2020/1/26,28.1667,84.25,1,0,0
2020/1/27,28.1667,84.25,1,0,0
2020/1/28,28.1667,84.25,1,0,0
2020/1/29,28.1667,84.25,1,0,0
2020/1/30,28.1667,84.25,1,0,0
2020/1/31,28.1667,84.25,1,0,0
2020/2/1,28.1667,84.25,1,0,0
2020/2/2,28.1667,84.25,1,0,0
2020/2/3,28.1667,84.25,1,0,0
2020/2/4,28.1667,84.25,1,0,0
2020/2/5,28.1667,84.25,1,0,0
2020/2/6,28.1667,84.25,1,0,0
2020/2/7,28.1667,84.25,1,0,0
2020/2/8,28.1667,84.25,1,0,0
2020/2/9,28.1667,84.25,1,0,0
2020/2/10,28.1667,84.25,1,0,0
2020/2/11,28.1667,84.25,1,0,0
2020/2/12,28.1667,84.25,1,1,0
2020/2/13,28.1667,84.25,1,1,0
2020/2/14,28.1667,84.25,1,1,0
2020/2/15,28.1667,84.25,1,1,0
2020/2/16,28.1667,84.25,1,1,0
2020/2/17,28.1667,84.25,1,1,0
2020/2/18,28.1667,84.25,1,1,0
2020/2/19,28.1667,84.25,1,1,0
2020/2/20,28.1667,84.25,1,1,0
2020/2/21,28.1667,84.25,1,1,0
2020/2/22,28.1667,84.25,1,1,0
2020/2/23,28.1667,84.25,1,1,0
2020/2/24,28.1667,84.25,1,1,0
2020/2/25,28.1667,84.25,1,1,0
2020/2/26,28.1667,84.25,1,1,0
2020/2/27,28.1667,84.25,1,1,0
2020/2/28,28.1667,84.25,1,1,0
2020/2/29,28.1667,84.25,1,1,0
2020/3/1,28.1667,84.25,1,1,0
2020/3/2,28.1667,84.25,1,1,0
2020/3/3,28.1667,84.25,1,1,0
2020/3/4,28.1667,84.25,1,1,0
2020/3/5,28.1667,84.25,1,1,0
2020/3/6,28.1667,84.25,1,1,0
2020/3/7,28.1667,84.25,1,1,0
2020/3/8,28.1667,84.25,1,1,0
2020/3/9,28.1667,84.25,1,1,0
2020/3/10,28.1667,84.25,1,1,0
2020/3/11,28.1667,84.25,1,1,0
2020/3/12,28.1667,84.25,1,1,0
2020/3/13,28.1667,84.25,1,1,0
2020/3/14,28.1667,84.25,1,1,0
2020/3/15,28.1667,84.25,1,1,0
2020/3/16,28.1667,84.25,1,1,0
2020/3/17,28.1667,84.25,1,1,0
2020/3/18,28.1667,84.25,1,1,0
2020/3/19,28.1667,84.25,1,1,0
2020/3/20,28.1667,84.25,1,1,0
2020/3/21,28.1667,84.25,1,1,0
2020/3/22,28.1667,84.25,1,1,0
2020/3/23,28.1667,84.25,2,1,0
2020/3/24,28.1667,84.25,2,1,0
2020/3/25,28.1667,84.25,3,1,0
2020/3/26,28.1667,84.25,3,1,0
2020/3/27,28.1667,84.25,4,1,0
2020/3/28,28.1667,84.25,5,1,0
2020/3/29,28.1667,84.25,5,1,0
2020/3/30,28.1667,84.25,5,1,0
2020/3/31,28.1667,84.25,5,1,0
2020/4/1,28.1667,84.25,5,1,0
2020/4/2,28.1667,84.25,6,1,0
2020/4/3,28.1667,84.25,6,1,0
2020/4/4,28.1667,84.25,9,1,0
2020/4/5,28.1667,84.25,9,1,0
2020/4/6,28.1667,84.25,9,1,0
2020/4/7,28.1667,84.25,9,1,0
2020/4/8,28.1667,84.25,9,1,0
2020/4/9,28.1667,84.25,9,1,0
2020/4/10,28.1667,84.25,9,1,0
2020/4/11,28.1667,84.25,9,1,0
2020/4/12,28.1667,84.25,12,1,0
2020/4/13,28.1667,84.25,14,1,0
2020/4/14,28.1667,84.25,16,1,0
2020/4/15,28.1667,84.25,16,1,0
2020/4/16,28.1667,84.25,16,2,0
2020/4/17,28.1667,84.25,30,2,0
2020/4/18,28.1667,84.25,31,2,0
2020/1/22,52.1326,5.2913,0,0,0
2020/1/23,52.1326,5.2913,0,0,0
2020/1/24,52.1326,5.2913,0,0,0
2020/1/25,52.1326,5.2913,0,0,0
2020/1/26,52.1326,5.2913,0,0,0
2020/1/27,52.1326,5.2913,0,0,0
2020/1/28,52.1326,5.2913,0,0,0
2020/1/29,52.1326,5.2913,0,0,0
2020/1/30,52.1326,5.2913,0,0,0
2020/1/31,52.1326,5.2913,0,0,0
2020/2/1,52.1326,5.2913,0,0,0
2020/2/2,52.1326,5.2913,0,0,0
2020/2/3,52.1326,5.2913,0,0,0
2020/2/4,52.1326,5.2913,0,0,0
2020/2/5,52.1326,5.2913,0,0,0
2020/2/6,52.1326,5.2913,0,0,0
2020/2/7,52.1326,5.2913,0,0,0
2020/2/8,52.1326,5.2913,0,0,0
2020/2/9,52.1326,5.2913,0,0,0
2020/2/10,52.1326,5.2913,0,0,0
2020/2/11,52.1326,5.2913,0,0,0
2020/2/12,52.1326,5.2913,0,0,0
2020/2/13,52.1326,5.2913,0,0,0
2020/2/14,52.1326,5.2913,0,0,0
2020/2/15,52.1326,5.2913,0,0,0
2020/2/16,52.1326,5.2913,0,0,0
2020/2/17,52.1326,5.2913,0,0,0
2020/2/18,52.1326,5.2913,0,0,0
2020/2/19,52.1326,5.2913,0,0,0
2020/2/20,52.1326,5.2913,0,0,0
2020/2/21,52.1326,5.2913,0,0,0
2020/2/22,52.1326,5.2913,0,0,0
2020/2/23,52.1326,5.2913,0,0,0
2020/2/24,52.1326,5.2913,0,0,0
2020/2/25,52.1326,5.2913,0,0,0
2020/2/26,52.1326,5.2913,0,0,0
2020/2/27,52.1326,5.2913,1,0,0
2020/2/28,52.1326,5.2913,1,0,0
2020/2/29,52.1326,5.2913,6,0,0
2020/3/1,52.1326,5.2913,10,0,0
2020/3/2,52.1326,5.2913,18,0,0
2020/3/3,52.1326,5.2913,24,0,0
2020/3/4,52.1326,5.2913,38,0,0
2020/3/5,52.1326,5.2913,82,0,0
2020/3/6,52.1326,5.2913,128,0,1
2020/3/7,52.1326,5.2913,188,0,1
2020/3/8,52.1326,5.2913,265,0,3
2020/3/9,52.1326,5.2913,321,0,3
2020/3/10,52.1326,5.2913,382,0,4
2020/3/11,52.1326,5.2913,503,0,5
2020/3/12,52.1326,5.2913,503,0,5
2020/3/13,52.1326,5.2913,804,0,10
2020/3/14,52.1326,5.2913,959,2,12
2020/3/15,52.1326,5.2913,1135,2,20
2020/3/16,52.1326,5.2913,1413,2,24
2020/3/17,52.1326,5.2913,1705,2,43
2020/3/18,52.1326,5.2913,2051,2,58
2020/3/19,52.1326,5.2913,2460,2,76
2020/3/20,52.1326,5.2913,2994,2,106
2020/3/21,52.1326,5.2913,3631,2,136
2020/3/22,52.1326,5.2913,4204,2,179
2020/3/23,52.1326,5.2913,4749,2,213
2020/3/24,52.1326,5.2913,5560,2,276
2020/3/25,52.1326,5.2913,6412,3,356
2020/3/26,52.1326,5.2913,7431,3,434
2020/3/27,52.1326,5.2913,8603,3,546
2020/3/28,52.1326,5.2913,9762,3,639
2020/3/29,52.1326,5.2913,10866,250,771
2020/3/30,52.1326,5.2913,11750,250,864
2020/3/31,52.1326,5.2913,12595,250,1039
2020/4/1,52.1326,5.2913,13614,250,1173
2020/4/2,52.1326,5.2913,14697,250,1339
2020/4/3,52.1326,5.2913,15723,250,1487
2020/4/4,52.1326,5.2913,16627,250,1651
2020/4/5,52.1326,5.2913,17851,250,1766
2020/4/6,52.1326,5.2913,18803,250,1867
2020/4/7,52.1326,5.2913,19580,250,2101
2020/4/8,52.1326,5.2913,20549,250,2248
2020/4/9,52.1326,5.2913,21762,250,2396
2020/4/10,52.1326,5.2913,23097,250,2511
2020/4/11,52.1326,5.2913,24413,250,2643
2020/4/12,52.1326,5.2913,25587,250,2737
2020/4/13,52.1326,5.2913,26551,250,2823
2020/4/14,52.1326,5.2913,27419,250,2945
2020/4/15,52.1326,5.2913,28153,250,3134
2020/4/16,52.1326,5.2913,29214,250,3315
2020/4/17,52.1326,5.2913,30449,250,3459
2020/4/18,52.1326,5.2913,31589,250,3601
2020/1/22,12.5186,-70.0358,0,0,0
2020/1/23,12.5186,-70.0358,0,0,0
2020/1/24,12.5186,-70.0358,0,0,0
2020/1/25,12.5186,-70.0358,0,0,0
2020/1/26,12.5186,-70.0358,0,0,0
2020/1/27,12.5186,-70.0358,0,0,0
2020/1/28,12.5186,-70.0358,0,0,0
2020/1/29,12.5186,-70.0358,0,0,0
2020/1/30,12.5186,-70.0358,0,0,0
2020/1/31,12.5186,-70.0358,0,0,0
2020/2/1,12.5186,-70.0358,0,0,0
2020/2/2,12.5186,-70.0358,0,0,0
2020/2/3,12.5186,-70.0358,0,0,0
2020/2/4,12.5186,-70.0358,0,0,0
2020/2/5,12.5186,-70.0358,0,0,0
2020/2/6,12.5186,-70.0358,0,0,0
2020/2/7,12.5186,-70.0358,0,0,0
2020/2/8,12.5186,-70.0358,0,0,0
2020/2/9,12.5186,-70.0358,0,0,0
2020/2/10,12.5186,-70.0358,0,0,0
2020/2/11,12.5186,-70.0358,0,0,0
2020/2/12,12.5186,-70.0358,0,0,0
2020/2/13,12.5186,-70.0358,0,0,0
2020/2/14,12.5186,-70.0358,0,0,0
2020/2/15,12.5186,-70.0358,0,0,0
2020/2/16,12.5186,-70.0358,0,0,0
2020/2/17,12.5186,-70.0358,0,0,0
2020/2/18,12.5186,-70.0358,0,0,0
2020/2/19,12.5186,-70.0358,0,0,0
2020/2/20,12.5186,-70.0358,0,0,0
2020/2/21,12.5186,-70.0358,0,0,0
2020/2/22,12.5186,-70.0358,0,0,0
2020/2/23,12.5186,-70.0358,0,0,0
2020/2/24,12.5186,-70.0358,0,0,0
2020/2/25,12.5186,-70.0358,0,0,0
2020/2/26,12.5186,-70.0358,0,0,0
2020/2/27,12.5186,-70.0358,0,0,0
2020/2/28,12.5186,-70.0358,0,0,0
2020/2/29,12.5186,-70.0358,0,0,0
2020/3/1,12.5186,-70.0358,0,0,0
2020/3/2,12.5186,-70.0358,0,0,0
2020/3/3,12.5186,-70.0358,0,0,0
2020/3/4,12.5186,-70.0358,0,0,0
2020/3/5,12.5186,-70.0358,0,0,0
2020/3/6,12.5186,-70.0358,0,0,0
2020/3/7,12.5186,-70.0358,0,0,0
2020/3/8,12.5186,-70.0358,0,0,0
2020/3/9,12.5186,-70.0358,0,0,0
2020/3/10,12.5186,-70.0358,0,0,0
2020/3/11,12.5186,-70.0358,0,0,0
2020/3/12,12.5186,-70.0358,0,0,0
2020/3/13,12.5186,-70.0358,2,0,0
2020/3/14,12.5186,-70.0358,2,0,0
2020/3/15,12.5186,-70.0358,2,0,0
2020/3/16,12.5186,-70.0358,2,0,0
2020/3/17,12.5186,-70.0358,3,0,0
2020/3/18,12.5186,-70.0358,4,0,0
2020/3/19,12.5186,-70.0358,4,0,0
2020/3/20,12.5186,-70.0358,5,0,0
2020/3/21,12.5186,-70.0358,5,0,0
2020/3/22,12.5186,-70.0358,9,0,0
2020/3/23,12.5186,-70.0358,9,0,0
2020/3/24,12.5186,-70.0358,12,1,0
2020/3/25,12.5186,-70.0358,17,1,0
2020/3/26,12.5186,-70.0358,28,1,0
2020/3/27,12.5186,-70.0358,33,1,0
2020/3/28,12.5186,-70.0358,46,1,0
2020/3/29,12.5186,-70.0358,50,1,0
2020/3/30,12.5186,-70.0358,50,1,0
2020/3/31,12.5186,-70.0358,55,1,0
2020/4/1,12.5186,-70.0358,55,1,0
2020/4/2,12.5186,-70.0358,60,1,0
2020/4/3,12.5186,-70.0358,62,1,0
2020/4/4,12.5186,-70.0358,64,1,0
2020/4/5,12.5186,-70.0358,64,1,0
2020/4/6,12.5186,-70.0358,71,2,0
2020/4/7,12.5186,-70.0358,74,14,0
2020/4/8,12.5186,-70.0358,77,14,0
2020/4/9,12.5186,-70.0358,82,20,0
2020/4/10,12.5186,-70.0358,86,27,0
2020/4/11,12.5186,-70.0358,92,29,0
2020/4/12,12.5186,-70.0358,92,32,0
2020/4/13,12.5186,-70.0358,92,32,0
2020/4/14,12.5186,-70.0358,92,32,0
2020/4/15,12.5186,-70.0358,93,39,1
2020/4/16,12.5186,-70.0358,95,39,2
2020/4/17,12.5186,-70.0358,96,43,2
2020/4/18,12.5186,-70.0358,96,44,2
2020/1/22,12.1784,-68.2385,0,0,0
2020/1/23,12.1784,-68.2385,0,0,0
2020/1/24,12.1784,-68.2385,0,0,0
2020/1/25,12.1784,-68.2385,0,0,0
2020/1/26,12.1784,-68.2385,0,0,0
2020/1/27,12.1784,-68.2385,0,0,0
2020/1/28,12.1784,-68.2385,0,0,0
2020/1/29,12.1784,-68.2385,0,0,0
2020/1/30,12.1784,-68.2385,0,0,0
2020/1/31,12.1784,-68.2385,0,0,0
2020/2/1,12.1784,-68.2385,0,0,0
2020/2/2,12.1784,-68.2385,0,0,0
2020/2/3,12.1784,-68.2385,0,0,0
2020/2/4,12.1784,-68.2385,0,0,0
2020/2/5,12.1784,-68.2385,0,0,0
2020/2/6,12.1784,-68.2385,0,0,0
2020/2/7,12.1784,-68.2385,0,0,0
2020/2/8,12.1784,-68.2385,0,0,0
2020/2/9,12.1784,-68.2385,0,0,0
2020/2/10,12.1784,-68.2385,0,0,0
2020/2/11,12.1784,-68.2385,0,0,0
2020/2/12,12.1784,-68.2385,0,0,0
2020/2/13,12.1784,-68.2385,0,0,0
2020/2/14,12.1784,-68.2385,0,0,0
2020/2/15,12.1784,-68.2385,0,0,0
2020/2/16,12.1784,-68.2385,0,0,0
2020/2/17,12.1784,-68.2385,0,0,0
2020/2/18,12.1784,-68.2385,0,0,0
2020/2/19,12.1784,-68.2385,0,0,0
2020/2/20,12.1784,-68.2385,0,0,0
2020/2/21,12.1784,-68.2385,0,0,0
2020/2/22,12.1784,-68.2385,0,0,0
2020/2/23,12.1784,-68.2385,0,0,0
2020/2/24,12.1784,-68.2385,0,0,0
2020/2/25,12.1784,-68.2385,0,0,0
2020/2/26,12.1784,-68.2385,0,0,0
2020/2/27,12.1784,-68.2385,0,0,0
2020/2/28,12.1784,-68.2385,0,0,0
2020/2/29,12.1784,-68.2385,0,0,0
2020/3/1,12.1784,-68.2385,0,0,0
2020/3/2,12.1784,-68.2385,0,0,0
2020/3/3,12.1784,-68.2385,0,0,0
2020/3/4,12.1784,-68.2385,0,0,0
2020/3/5,12.1784,-68.2385,0,0,0
2020/3/6,12.1784,-68.2385,0,0,0
2020/3/7,12.1784,-68.2385,0,0,0
2020/3/8,12.1784,-68.2385,0,0,0
2020/3/9,12.1784,-68.2385,0,0,0
2020/3/10,12.1784,-68.2385,0,0,0
2020/3/11,12.1784,-68.2385,0,0,0
2020/3/12,12.1784,-68.2385,0,0,0
2020/3/13,12.1784,-68.2385,0,0,0
2020/3/14,12.1784,-68.2385,0,0,0
2020/3/15,12.1784,-68.2385,0,0,0
2020/3/16,12.1784,-68.2385,0,0,0
2020/3/17,12.1784,-68.2385,0,0,0
2020/3/18,12.1784,-68.2385,0,0,0
2020/3/19,12.1784,-68.2385,0,0,0
2020/3/20,12.1784,-68.2385,0,0,0
2020/3/21,12.1784,-68.2385,0,0,0
2020/3/22,12.1784,-68.2385,0,0,0
2020/3/23,12.1784,-68.2385,0,0,0
2020/3/24,12.1784,-68.2385,0,0,0
2020/3/25,12.1784,-68.2385,0,0,0
2020/3/26,12.1784,-68.2385,0,0,0
2020/3/27,12.1784,-68.2385,0,0,0
2020/3/28,12.1784,-68.2385,0,0,0
2020/3/29,12.1784,-68.2385,0,0,0
2020/3/30,12.1784,-68.2385,0,0,0
2020/3/31,12.1784,-68.2385,0,0,0
2020/4/1,12.1784,-68.2385,0,0,0
2020/4/2,12.1784,-68.2385,2,0,0
2020/4/3,12.1784,-68.2385,2,0,0
2020/4/4,12.1784,-68.2385,2,0,0
2020/4/5,12.1784,-68.2385,2,0,0
2020/4/6,12.1784,-68.2385,2,0,0
2020/4/7,12.1784,-68.2385,2,0,0
2020/4/8,12.1784,-68.2385,2,0,0
2020/4/9,12.1784,-68.2385,2,0,0
2020/4/10,12.1784,-68.2385,2,0,0
2020/4/11,12.1784,-68.2385,2,0,0
2020/4/12,12.1784,-68.2385,3,0,0
2020/4/13,12.1784,-68.2385,3,0,0
2020/4/14,12.1784,-68.2385,3,0,0
2020/4/15,12.1784,-68.2385,3,0,0
2020/4/16,12.1784,-68.2385,3,0,0
2020/4/17,12.1784,-68.2385,3,0,0
2020/4/18,12.1784,-68.2385,3,0,0
2020/1/22,12.1696,-68.99,0,0,0
2020/1/23,12.1696,-68.99,0,0,0
2020/1/24,12.1696,-68.99,0,0,0
2020/1/25,12.1696,-68.99,0,0,0
2020/1/26,12.1696,-68.99,0,0,0
2020/1/27,12.1696,-68.99,0,0,0
2020/1/28,12.1696,-68.99,0,0,0
2020/1/29,12.1696,-68.99,0,0,0
2020/1/30,12.1696,-68.99,0,0,0
2020/1/31,12.1696,-68.99,0,0,0
2020/2/1,12.1696,-68.99,0,0,0
2020/2/2,12.1696,-68.99,0,0,0
2020/2/3,12.1696,-68.99,0,0,0
2020/2/4,12.1696,-68.99,0,0,0
2020/2/5,12.1696,-68.99,0,0,0
2020/2/6,12.1696,-68.99,0,0,0
2020/2/7,12.1696,-68.99,0,0,0
2020/2/8,12.1696,-68.99,0,0,0
2020/2/9,12.1696,-68.99,0,0,0
2020/2/10,12.1696,-68.99,0,0,0
2020/2/11,12.1696,-68.99,0,0,0
2020/2/12,12.1696,-68.99,0,0,0
2020/2/13,12.1696,-68.99,0,0,0
2020/2/14,12.1696,-68.99,0,0,0
2020/2/15,12.1696,-68.99,0,0,0
2020/2/16,12.1696,-68.99,0,0,0
